name,x,class,Log 2 Fol-Change,transcript_length,GC_content (%),sense,chromosomE
ENST00000510705.3,ENST00000510705.3,Nuclear,3.150853315,1874,0.457310566,antisense,chromosome_name4
ENST00000510682.1,ENST00000510682.1,Nuclear,3.496299716,521,0.393474088,antisense,chromosome_name5
ENST00000510655.1,ENST00000510655.1,Cytosol,-1.462536463,640,0.3296875,antisense,chromosome_name4
ENST00000510610.2,ENST00000510610.2,Nuclear,2.907417941,602,0.561461794,antisense,chromosome_name8
ENST00000510536.5,ENST00000510536.5,Nuclear,4.674383334,410,0.468292683,antisense,chromosome_name4
ENST00000510469.2,ENST00000510469.2,Cytosol,-0.07962728,458,0.406113537,antisense,chromosome_name5
ENST00000510419.1,ENST00000510419.1,Cytosol,-0.034781783,732,0.422131148,antisense,chromosome_name4
ENST00000510339.5,ENST00000510339.5,Cytosol,-4.598411396,3408,0.366197183,antisense,chromosome_name4
ENST00000510332.1,ENST00000510332.1,Nuclear,4.059009154,383,0.446475196,antisense,chromosome_name4
ENST00000510311.5,ENST00000510311.5,Cytosol,-0.986046774,591,0.510998308,antisense,chromosome_name5
ENST00000510268.1,ENST00000510268.1,Nuclear,3.781237737,635,0.472440945,antisense,chromosome_name4
ENST00000510254.5,ENST00000510254.5,Cytosol,-2.076381528,862,0.525522042,antisense,chromosome_name5
ENST00000510230.1,ENST00000510230.1,Cytosol,-2.653752199,504,0.492063492,antisense,chromosome_name5
ENST00000510221.5,ENST00000510221.5,Cytosol,-0.941239525,561,0.349376114,antisense,chromosome_name4
ENST00000510087.5,ENST00000510087.5,Cytosol,-1.181663961,590,0.427118644,antisense,chromosome_name5
ENST00000510073.1,ENST00000510073.1,Nuclear,3.974063436,451,0.421286031,antisense,chromosome_name4
ENST00000510016.1,ENST00000510016.1,Nuclear,5.614642544,468,0.414529915,antisense,chromosome_name4
ENST00000510001.6,ENST00000510001.6,Cytosol,-3.709339629,293,0.494880546,antisense,chromosome_name12
ENST00000509938.1,ENST00000509938.1,Cytosol,-1.134746641,345,0.35942029,antisense,chromosome_name4
ENST00000509866.5,ENST00000509866.5,Cytosol,-1.26452263,642,0.445482866,antisense,chromosome_name4
ENST00000509723.1,ENST00000509723.1,Nuclear,3.229507476,547,0.400365631,antisense,chromosome_name4
ENST00000509640.5,ENST00000509640.5,Cytosol,-7.669610467,673,0.381872214,antisense,chromosome_name4
ENST00000509476.1,ENST00000509476.1,Cytosol,-0.877088812,641,0.43525741,antisense,chromosome_name5
ENST00000509363.1,ENST00000509363.1,Cytosol,-0.118213464,431,0.47099768,antisense,chromosome_name5
ENST00000509252.1,ENST00000509252.1,Cytosol,-4.086136867,529,0.582230624,antisense,chromosome_name5
ENST00000509144.2,ENST00000509144.2,Cytosol,-0.542813135,542,0.459409594,antisense,chromosome_name8
ENST00000509088.5,ENST00000509088.5,Cytosol,-0.715070227,756,0.453703704,antisense,chromosome_name4
ENST00000509080.5,ENST00000509080.5,Nuclear,3.395864592,593,0.558178752,antisense,chromosome_name5
ENST00000508985.1,ENST00000508985.1,Cytosol,-0.470253075,552,0.507246377,antisense,chromosome_name4
ENST00000508959.1,ENST00000508959.1,Nuclear,3.481109912,1176,0.56207483,antisense,chromosome_name4
ENST00000508950.5,ENST00000508950.5,Cytosol,-4.223145541,264,0.458333333,antisense,chromosome_name5
ENST00000508933.1,ENST00000508933.1,Cytosol,-0.933962903,537,0.38547486,antisense,chromosome_name4
ENST00000508887.5,ENST00000508887.5,Nuclear,3.740257689,971,0.495365602,antisense,chromosome_name4
ENST00000508884.1,ENST00000508884.1,Cytosol,-1.343588221,547,0.464351005,antisense,chromosome_name6
ENST00000508877.1,ENST00000508877.1,Cytosol,-0.806346714,392,0.49744898,antisense,chromosome_name5
ENST00000508851.1,ENST00000508851.1,Nuclear,3.248784933,750,0.477333333,antisense,chromosome_name17
ENST00000508772.5,ENST00000508772.5,Cytosol,-1.869297683,566,0.445229682,antisense,chromosome_name4
ENST00000508745.1,ENST00000508745.1,Cytosol,-1.156646965,589,0.497453311,antisense,chromosome_name5
ENST00000508718.5,ENST00000508718.5,Nuclear,3.7103878,483,0.469979296,antisense,chromosome_name5
ENST00000508688.5,ENST00000508688.5,Nuclear,4.202185222,414,0.538647343,antisense,chromosome_name17
ENST00000508687.1,ENST00000508687.1,Cytosol,-0.225473724,868,0.474654378,antisense,chromosome_name4
ENST00000508671.1,ENST00000508671.1,Cytosol,-1.857503199,1968,0.419715447,antisense,chromosome_name12
ENST00000508640.1,ENST00000508640.1,Nuclear,3.040988115,756,0.427248677,antisense,chromosome_name5
ENST00000508581.1,ENST00000508581.1,Cytosol,-0.010431109,558,0.387096774,antisense,chromosome_name4
ENST00000508534.5,ENST00000508534.5,Nuclear,6.076612853,3144,0.359732824,antisense,chromosome_name4
ENST00000508517.1,ENST00000508517.1,Cytosol,-3.897647146,539,0.547309833,antisense,chromosome_name5
ENST00000508443.1,ENST00000508443.1,Nuclear,3.16997539,1932,0.492236025,antisense,chromosome_name5
ENST00000508424.5,ENST00000508424.5,Nuclear,4.176087469,862,0.422273782,antisense,chromosome_name5
ENST00000508281.2,ENST00000508281.2,Cytosol,-1.789085208,1148,0.398083624,antisense,chromosome_name5
ENST00000508269.1,ENST00000508269.1,Cytosol,-0.496662157,1094,0.495429616,antisense,chromosome_name4
ENST00000508188.1,ENST00000508188.1,Cytosol,-1.024782678,429,0.655011655,antisense,chromosome_name5
ENST00000508123.1,ENST00000508123.1,Nuclear,3.337829856,572,0.365384615,antisense,chromosome_name5
ENST00000508110.5,ENST00000508110.5,Cytosol,-0.524813978,1512,0.455687831,antisense,chromosome_name4
ENST00000508072.1,ENST00000508072.1,Nuclear,3.11515825,568,0.455985915,antisense,chromosome_name4
ENST00000508038.1,ENST00000508038.1,Cytosol,-2.441148826,907,0.460859978,antisense,chromosome_name4
ENST00000508021.5,ENST00000508021.5,Cytosol,-2.397310619,567,0.433862434,antisense,chromosome_name4
ENST00000508004.2,ENST00000508004.2,Nuclear,3.469532082,366,0.680327869,antisense,chromosome_name11
ENST00000508000.5,ENST00000508000.5,Cytosol,-0.544712802,1151,0.423979149,antisense,chromosome_name5
ENST00000507999.5,ENST00000507999.5,Cytosol,-0.56310159,1360,0.616176471,antisense,chromosome_name4
ENST00000507934.1,ENST00000507934.1,Cytosol,-1.269004402,2209,0.465368945,antisense,chromosome_name4
ENST00000507571.5,ENST00000507571.5,Cytosol,-1.066747687,3196,0.359198999,antisense,chromosome_name4
ENST00000507558.1,ENST00000507558.1,Nuclear,4.372309192,436,0.376146789,antisense,chromosome_name5
ENST00000507521.1,ENST00000507521.1,Cytosol,-0.753483582,549,0.508196721,antisense,chromosome_name5
ENST00000507446.1,ENST00000507446.1,Nuclear,2.855316063,534,0.514981273,antisense,chromosome_name4
ENST00000507434.1,ENST00000507434.1,Cytosol,-1.18799274,672,0.522321429,antisense,chromosome_name5
ENST00000507403.1,ENST00000507403.1,Cytosol,-2.479696578,389,0.447300771,antisense,chromosome_name5
ENST00000507322.5,ENST00000507322.5,Cytosol,-3.599791296,840,0.40952381,antisense,chromosome_name4
ENST00000507251.1,ENST00000507251.1,Cytosol,-0.662136069,537,0.517690875,antisense,chromosome_name5
ENST00000507143.1,ENST00000507143.1,Cytosol,-1.092444255,563,0.46714032,antisense,chromosome_name5
ENST00000507072.5,ENST00000507072.5,Nuclear,2.903247189,551,0.548094374,antisense,chromosome_name5
ENST00000507044.1,ENST00000507044.1,Cytosol,-1.19263124,739,0.702300406,antisense,chromosome_name4
ENST00000506926.1,ENST00000506926.1,Nuclear,3.783515017,447,0.445190157,antisense,chromosome_name4
ENST00000506914.1,ENST00000506914.1,Cytosol,-0.46910328,669,0.603886398,antisense,chromosome_name10
ENST00000506875.1,ENST00000506875.1,Nuclear,3.263321371,494,0.469635628,antisense,chromosome_name5
ENST00000506864.5,ENST00000506864.5,Nuclear,3.2672127,560,0.421428571,antisense,chromosome_name4
ENST00000506859.1,ENST00000506859.1,Cytosol,-0.533265052,561,0.629233512,antisense,chromosome_name5
ENST00000506717.1,ENST00000506717.1,Nuclear,3.894855171,556,0.505395683,antisense,chromosome_name5
ENST00000506606.1,ENST00000506606.1,Cytosol,-0.014009801,2233,0.46932378,antisense,chromosome_name4
ENST00000506514.1,ENST00000506514.1,Nuclear,6.216428476,442,0.441176471,antisense,chromosome_name4
ENST00000506486.5,ENST00000506486.5,Nuclear,3.215546483,812,0.454433498,antisense,chromosome_name5
ENST00000506485.1,ENST00000506485.1,Cytosol,-0.686862068,564,0.675531915,antisense,chromosome_name5
ENST00000506475.1,ENST00000506475.1,Nuclear,5.651062529,435,0.445977011,antisense,chromosome_name4
ENST00000506340.1,ENST00000506340.1,Cytosol,-0.299169912,687,0.620087336,antisense,chromosome_name5
ENST00000506335.1,ENST00000506335.1,Cytosol,-0.982167315,425,0.618823529,antisense,chromosome_name5
ENST00000506304.1,ENST00000506304.1,Nuclear,3.510413082,522,0.459770115,antisense,chromosome_name5
ENST00000506160.1,ENST00000506160.1,Nuclear,4.310926094,524,0.473282443,antisense,chromosome_name4
ENST00000506106.1,ENST00000506106.1,Cytosol,-0.375090005,897,0.428093645,antisense,chromosome_name5
ENST00000505893.6,ENST00000505893.6,Nuclear,3.395938269,2907,0.534571723,antisense,chromosome_name12
ENST00000505817.1,ENST00000505817.1,Cytosol,-2.073518629,455,0.49010989,antisense,chromosome_name4
ENST00000505793.1,ENST00000505793.1,Cytosol,-0.775286465,1433,0.565247732,antisense,chromosome_name17
ENST00000505731.5,ENST00000505731.5,Cytosol,-0.95607472,1999,0.586793397,antisense,chromosome_name4
ENST00000505721.1,ENST00000505721.1,Cytosol,-1.21030701,2427,0.400906469,antisense,chromosome_name3
ENST00000505621.5,ENST00000505621.5,Nuclear,6.118839735,867,0.370242215,antisense,chromosome_name4
ENST00000505537.1,ENST00000505537.1,Cytosol,-1.010170288,550,0.430909091,antisense,chromosome_name4
ENST00000505495.1,ENST00000505495.1,Cytosol,-0.392725255,1001,0.601398601,antisense,chromosome_name17
ENST00000505362.1,ENST00000505362.1,Cytosol,-1.033799126,533,0.47467167,antisense,chromosome_name5
ENST00000505240.5,ENST00000505240.5,Nuclear,3.311687463,567,0.442680776,antisense,chromosome_name4
ENST00000505215.1,ENST00000505215.1,Cytosol,-0.741765759,294,0.333333333,antisense,chromosome_name4
ENST00000505151.5,ENST00000505151.5,Cytosol,-0.535187966,886,0.516930023,antisense,chromosome_name5
ENST00000505149.1,ENST00000505149.1,Cytosol,-0.602221673,624,0.386217949,antisense,chromosome_name4
ENST00000505032.5,ENST00000505032.5,Nuclear,3.934320646,514,0.494163424,antisense,chromosome_name4
ENST00000505028.5,ENST00000505028.5,Nuclear,3.637382008,552,0.43115942,antisense,chromosome_name4
ENST00000504993.5,ENST00000504993.5,Cytosol,-0.510532019,705,0.407092199,antisense,chromosome_name3
ENST00000504972.3,ENST00000504972.3,Nuclear,4.269623185,680,0.479411765,antisense,chromosome_name17
ENST00000504967.2,ENST00000504967.2,Cytosol,-2.364644381,363,0.44077135,antisense,chromosome_name5
ENST00000504932.2,ENST00000504932.2,Cytosol,-0.504473324,1493,0.450100469,antisense,chromosome_name11
ENST00000504922.5,ENST00000504922.5,Cytosol,-1.215541984,585,0.439316239,antisense,chromosome_name5
ENST00000504820.1,ENST00000504820.1,Nuclear,4.469037306,525,0.453333333,antisense,chromosome_name5
ENST00000504670.5,ENST00000504670.5,Cytosol,-1.668575874,602,0.553156146,antisense,chromosome_name3
ENST00000504658.5,ENST00000504658.5,Cytosol,-1.541132553,803,0.397260274,antisense,chromosome_name5
ENST00000504583.2,ENST00000504583.2,Cytosol,-0.444470605,535,0.689719626,antisense,chromosome_name1
ENST00000504520.6,ENST00000504520.6,Cytosol,-0.645880231,2770,0.432851986,antisense,chromosome_name4
ENST00000504474.5,ENST00000504474.5,Cytosol,-1.336523708,2868,0.39609484,antisense,chromosome_name5
ENST00000504429.1,ENST00000504429.1,Nuclear,3.89313562,749,0.55540721,antisense,chromosome_name4
ENST00000504332.1,ENST00000504332.1,Cytosol,-2.4495233,1447,0.619903248,antisense,chromosome_name14
ENST00000504300.1,ENST00000504300.1,Cytosol,-2.409137364,837,0.494623656,antisense,chromosome_name5
ENST00000504297.1,ENST00000504297.1,Cytosol,-1.076491446,863,0.473928158,antisense,chromosome_name5
ENST00000504240.5,ENST00000504240.5,Nuclear,2.96624276,476,0.443277311,antisense,chromosome_name5
ENST00000504129.1,ENST00000504129.1,Cytosol,-0.873000219,946,0.390063425,antisense,chromosome_name5
ENST00000504038.2,ENST00000504038.2,Nuclear,3.474447191,977,0.413510747,antisense,chromosome_name12
ENST00000503993.1,ENST00000503993.1,Cytosol,-0.829613097,531,0.50094162,antisense,chromosome_name4
ENST00000503616.5,ENST00000503616.5,Cytosol,-1.848858603,631,0.429477021,antisense,chromosome_name5
ENST00000503602.6,ENST00000503602.6,Cytosol,-0.225535978,3207,0.429061428,antisense,chromosome_name12
ENST00000503589.1,ENST00000503589.1,Nuclear,3.279514365,566,0.537102473,antisense,chromosome_name4
ENST00000503571.5,ENST00000503571.5,Cytosol,-0.290284241,531,0.578154426,antisense,chromosome_name4
ENST00000503559.1,ENST00000503559.1,Nuclear,2.998561374,554,0.483754513,antisense,chromosome_name5
ENST00000503553.3,ENST00000503553.3,Cytosol,-2.885240565,664,0.326807229,antisense,chromosome_name5
ENST00000503504.1,ENST00000503504.1,Cytosol,-0.4554842,492,0.504065041,antisense,chromosome_name5
ENST00000503484.5,ENST00000503484.5,Cytosol,-3.886551342,503,0.602385686,antisense,chromosome_name5
ENST00000503470.1,ENST00000503470.1,Nuclear,3.559250164,520,0.425,antisense,chromosome_name5
ENST00000503441.1,ENST00000503441.1,Nuclear,3.331867116,834,0.490407674,antisense,chromosome_name5
ENST00000503382.6,ENST00000503382.6,Nuclear,3.480926653,604,0.504966887,antisense,chromosome_name5
ENST00000503263.1,ENST00000503263.1,Nuclear,3.104420836,279,0.58781362,antisense,chromosome_name5
ENST00000503198.5,ENST00000503198.5,Nuclear,2.835583513,2428,0.532537068,antisense,chromosome_name4
ENST00000503179.5,ENST00000503179.5,Nuclear,3.185733894,775,0.371612903,antisense,chromosome_name5
ENST00000503091.1,ENST00000503091.1,Cytosol,-0.129191674,665,0.473684211,antisense,chromosome_name5
ENST00000503073.5,ENST00000503073.5,Nuclear,4.295666955,2339,0.29200513,antisense,chromosome_name4
ENST00000503066.1,ENST00000503066.1,Nuclear,3.945095773,897,0.565217391,antisense,chromosome_name4
ENST00000503006.1,ENST00000503006.1,Cytosol,-3.272953139,575,0.382608696,antisense,chromosome_name3
ENST00000502827.1,ENST00000502827.1,Cytosol,-1.809452162,786,0.60178117,antisense,chromosome_name5
ENST00000502514.5,ENST00000502514.5,Cytosol,-2.240158514,613,0.528548124,antisense,chromosome_name5
ENST00000502511.1,ENST00000502511.1,Cytosol,-0.825834789,552,0.697463768,antisense,chromosome_name5
ENST00000502457.1,ENST00000502457.1,Cytosol,-1.916751576,1894,0.397043295,antisense,chromosome_name5
ENST00000502435.1,ENST00000502435.1,Cytosol,-3.192503861,510,0.464705882,antisense,chromosome_name17
ENST00000502433.5,ENST00000502433.5,Cytosol,-0.215183974,609,0.517241379,antisense,chromosome_name5
ENST00000502413.2,ENST00000502413.2,Nuclear,2.844326455,1156,0.387543253,antisense,chromosome_name1
ENST00000502368.1,ENST00000502368.1,Nuclear,3.970771528,375,0.405333333,antisense,chromosome_name4
ENST00000502354.1,ENST00000502354.1,Nuclear,3.306247183,547,0.438756856,antisense,chromosome_name5
ENST00000502284.1,ENST00000502284.1,Nuclear,2.938689282,4233,0.544294826,antisense,chromosome_name11
ENST00000502262.4,ENST00000502262.4,Nuclear,3.400845084,570,0.496491228,antisense,chromosome_name5
ENST00000502253.1,ENST00000502253.1,Cytosol,-0.90616467,792,0.417929293,antisense,chromosome_name5
ENST00000502171.2,ENST00000502171.2,Cytosol,-0.49997901,2367,0.476130123,antisense,chromosome_name5
ENST00000502161.6,ENST00000502161.6,Cytosol,-4.145525107,1282,0.405616225,antisense,chromosome_name11
ENST00000502126.1,ENST00000502126.1,Cytosol,-0.224770042,2242,0.476806423,antisense,chromosome_name16
ENST00000502125.6,ENST00000502125.6,Nuclear,3.237143337,1930,0.443005181,antisense,chromosome_name15
ENST00000502082.5,ENST00000502082.5,Cytosol,-1.776972758,1420,0.457746479,antisense,chromosome_name8
ENST00000502069.6,ENST00000502069.6,Cytosol,-0.453243103,621,0.479871176,antisense,chromosome_name12
ENST00000502041.2,ENST00000502041.2,Cytosol,-1.1642354,2069,0.456259062,antisense,chromosome_name5
ENST00000501938.6,ENST00000501938.6,Nuclear,3.07268424,2034,0.52359882,antisense,chromosome_name5
ENST00000501897.1,ENST00000501897.1,Cytosol,-0.764232751,2636,0.433990895,antisense,chromosome_name8
ENST00000501886.2,ENST00000501886.2,Cytosol,-1.7494517,527,0.508538899,antisense,chromosome_name5
ENST00000501869.6,ENST00000501869.6,Cytosol,-1.752517903,684,0.418128655,antisense,chromosome_name5
ENST00000501665.2,ENST00000501665.2,Cytosol,-1.614477236,1384,0.405346821,antisense,chromosome_name15
ENST00000501579.6,ENST00000501579.6,Cytosol,-0.978840761,761,0.452036794,antisense,chromosome_name15
ENST00000501396.5,ENST00000501396.5,Cytosol,-1.78968558,930,0.464516129,antisense,chromosome_name8
ENST00000501381.3,ENST00000501381.3,Cytosol,-0.804411474,1621,0.46082665,antisense,chromosome_name15
ENST00000501338.5,ENST00000501338.5,Cytosol,-0.832145836,2245,0.551447661,antisense,chromosome_name5
ENST00000501239.2,ENST00000501239.2,Nuclear,3.331285356,1685,0.431454006,antisense,chromosome_name4
ENST00000501215.1,ENST00000501215.1,Cytosol,-0.044220489,2646,0.353363568,antisense,chromosome_name4
ENST00000501176.6,ENST00000501176.6,Cytosol,-3.425295439,1480,0.437162162,antisense,chromosome_name11
ENST00000501164.2,ENST00000501164.2,Cytosol,-0.902931804,2632,0.467325228,antisense,chromosome_name8
ENST00000501133.2,ENST00000501133.2,Cytosol,-1.663927504,883,0.438278596,antisense,chromosome_name4
ENST00000501079.5,ENST00000501079.5,Cytosol,-2.002432269,1071,0.445378151,antisense,chromosome_name11
ENST00000501075.2,ENST00000501075.2,Cytosol,-0.294635497,2196,0.431238616,antisense,chromosome_name12
ENST00000500902.1,ENST00000500902.1,Cytosol,-2.761908247,993,0.436052367,antisense,chromosome_name8
ENST00000500853.1,ENST00000500853.1,Cytosol,-0.843401477,1970,0.487817259,antisense,chromosome_name8
ENST00000500817.2,ENST00000500817.2,Nuclear,2.875015955,1342,0.449329359,antisense,chromosome_name5
ENST00000500800.2,ENST00000500800.2,Cytosol,-1.429600398,945,0.64973545,antisense,chromosome_name4
ENST00000500765.1,ENST00000500765.1,Nuclear,4.066940098,3210,0.407788162,antisense,chromosome_name4
ENST00000500741.2,ENST00000500741.2,Cytosol,-1.769085529,1901,0.507627564,antisense,chromosome_name12
ENST00000500682.1,ENST00000500682.1,Cytosol,-0.045795708,2830,0.39540636,antisense,chromosome_name12
ENST00000500632.1,ENST00000500632.1,Nuclear,3.167129326,2549,0.382110632,antisense,chromosome_name12
ENST00000500538.6,ENST00000500538.6,Cytosol,-0.23723854,3352,0.422136038,antisense,chromosome_name4
