name,class,Log 2 Fol-Change
ENST00000509332.5,Cytosol,-1.611724355
ENST00000504520.6,Cytosol,-0.645880231
ENST00000624894.1,Cytosol,-0.18248516
ENST00000446159.5,Cytosol,-1.043985214
ENST00000565756.5,Cytosol,-1.994922359
ENST00000605136.6,Cytosol,-2.154107063
ENST00000503652.1,Cytosol,-3.256843279
ENST00000569087.2,Cytosol,-0.172446457
ENST00000564635.1,Cytosol,-0.845138887
ENST00000520594.5,Cytosol,-0.955116074
ENST00000420193.1,Cytosol,-0.097370386
ENST00000610501.1,Cytosol,-1.770777697
ENST00000485404.1,Cytosol,-1.104918636
ENST00000606089.1,Cytosol,-0.730677514
ENST00000520149.2,Cytosol,-2.626775351
ENST00000609514.1,Cytosol,-2.020885188
ENST00000541258.1,Cytosol,-1.821408976
ENST00000458645.5,Cytosol,-1.301697303
ENST00000508825.1,Cytosol,-0.251008301
ENST00000415940.1,Cytosol,-0.300111965
ENST00000456125.1,Cytosol,-0.437656735
ENST00000607782.1,Cytosol,-1.754421061
ENST00000519929.1,Cytosol,-1.039028588
ENST00000606358.1,Cytosol,-0.533879228
ENST00000620020.1,Cytosol,-0.695020136
ENST00000602949.1,Cytosol,-0.311616067
ENST00000441257.1,Cytosol,-2.94505853
ENST00000594624.6,Cytosol,-1.902827468
ENST00000547531.1,Cytosol,-1.346724838
ENST00000457661.5,Cytosol,-1.893518955
ENST00000553470.1,Cytosol,-0.018614885
ENST00000523442.5,Cytosol,-1.213629342
ENST00000598007.2,Cytosol,-0.764465775
ENST00000542314.5,Cytosol,-0.872041834
ENST00000404327.3,Cytosol,-2.877635349
ENST00000530169.5,Cytosol,-3.826851921
ENST00000447307.5,Cytosol,-0.661193652
ENST00000614771.1,Cytosol,-1.034007964
ENST00000450963.5,Cytosol,-0.449438555
ENST00000487420.2,Cytosol,-0.156641388
ENST00000625410.1,Cytosol,-1.368605816
ENST00000510972.5,Cytosol,-0.368096861
ENST00000435915.1,Cytosol,-1.710796473
ENST00000447206.1,Cytosol,-0.73885582
ENST00000435333.5,Cytosol,-0.409876066
ENST00000587575.1,Cytosol,-1.259968304
ENST00000515345.5,Cytosol,-0.861072331
ENST00000530955.2,Cytosol,-0.649419555
ENST00000447909.1,Cytosol,-1.409843259
ENST00000434999.1,Cytosol,-0.715570107
ENST00000433161.1,Cytosol,-0.152262391
ENST00000559432.5,Cytosol,-0.420847502
ENST00000581080.1,Cytosol,-1.411535975
ENST00000563434.1,Cytosol,-0.258082279
ENST00000550324.5,Cytosol,-1.750677967
ENST00000445604.6,Cytosol,-0.915549224
ENST00000428529.1,Cytosol,-2.386343756
ENST00000603261.1,Cytosol,-0.034077195
ENST00000609564.1,Cytosol,-0.013935393
ENST00000512637.5,Cytosol,-0.22546558
ENST00000585280.5,Cytosol,-0.302972736
ENST00000623953.1,Cytosol,-0.004052693
ENST00000489336.5,Cytosol,-0.971734032
ENST00000427872.1,Cytosol,-0.418511487
ENST00000618306.1,Cytosol,-1.670360263
ENST00000456816.5,Cytosol,-1.375497656
ENST00000527426.1,Cytosol,-1.549927699
ENST00000417359.1,Cytosol,-1.295566757
ENST00000448490.1,Cytosol,-0.509231327
ENST00000440358.1,Cytosol,-2.121395728
ENST00000521660.1,Cytosol,-3.004157445
ENST00000398039.2,Cytosol,-0.274510497
ENST00000641158.1,Cytosol,-1.664345573
ENST00000610272.1,Cytosol,-0.199212007
ENST00000528524.5,Cytosol,-0.13855424
ENST00000609131.1,Cytosol,-2.833480019
ENST00000438559.5,Cytosol,-0.899809227
ENST00000545631.2,Cytosol,-2.089271528
ENST00000505537.1,Cytosol,-1.010170288
ENST00000608067.5,Cytosol,-1.069789388
ENST00000530283.1,Cytosol,-0.741503344
ENST00000455791.5,Cytosol,-1.002364036
ENST00000598590.1,Cytosol,-0.405933958
ENST00000551187.1,Cytosol,-1.447912546
ENST00000570025.1,Cytosol,-0.637648279
ENST00000449449.6,Cytosol,-1.148572164
ENST00000600482.1,Cytosol,-0.633753937
ENST00000582518.1,Cytosol,-0.403699785
ENST00000439070.1,Cytosol,-0.953852568
ENST00000437194.1,Cytosol,-0.149014788
ENST00000542427.6,Cytosol,-0.909849186
ENST00000414554.6,Cytosol,-0.200158282
ENST00000442171.5,Cytosol,-1.104761195
ENST00000503152.1,Cytosol,-1.180853721
ENST00000574086.1,Cytosol,-1.534075091
ENST00000456582.1,Cytosol,-2.571444835
ENST00000611923.1,Cytosol,-1.96703318
ENST00000568654.1,Cytosol,-2.253530081
ENST00000413472.5,Cytosol,-0.067283698
ENST00000632747.1,Cytosol,-0.239157401
ENST00000455966.2,Cytosol,-1.550000762
ENST00000530526.1,Cytosol,-0.453392319
ENST00000435733.1,Cytosol,-0.445688815
ENST00000625533.2,Cytosol,-2.558508699
ENST00000602290.1,Cytosol,-1.149080643
ENST00000444770.1,Cytosol,-1.557786194
ENST00000552167.1,Cytosol,-0.227222332
ENST00000539653.5,Cytosol,-2.308207959
ENST00000432070.2,Cytosol,-0.203148283
ENST00000607135.1,Cytosol,-1.544590596
ENST00000503616.5,Cytosol,-1.848858603
ENST00000436334.1,Cytosol,-0.041541494
ENST00000520913.1,Cytosol,-0.848378013
ENST00000588134.1,Cytosol,-0.652532796
ENST00000607797.5,Cytosol,-2.200837453
ENST00000447725.2,Cytosol,-4.568913104
ENST00000449852.1,Cytosol,-1.134935965
ENST00000421147.5,Cytosol,-0.645005891
ENST00000457325.1,Cytosol,-0.893430042
ENST00000414457.5,Cytosol,-0.249590729
ENST00000568479.1,Cytosol,-0.706265517
ENST00000451140.6,Cytosol,-1.516184967
ENST00000420563.1,Cytosol,-0.733843583
ENST00000604982.2,Cytosol,-0.114122311
ENST00000425578.1,Cytosol,-0.029180135
ENST00000558593.1,Cytosol,-2.718917315
ENST00000425979.5,Cytosol,-5.972508908
ENST00000521725.1,Cytosol,-3.420934402
ENST00000598667.1,Cytosol,-2.166712995
ENST00000519038.2,Cytosol,-1.069432238
ENST00000555578.1,Cytosol,-0.278148261
ENST00000420918.3,Cytosol,-1.162699966
ENST00000525941.1,Cytosol,-0.566262395
ENST00000469903.5,Cytosol,-0.748896695
ENST00000450794.1,Cytosol,-1.379591151
ENST00000576944.1,Cytosol,-1.129100014
ENST00000562572.1,Cytosol,-1.737901197
ENST00000608142.1,Cytosol,-1.062987356
ENST00000614277.1,Cytosol,-2.776389868
ENST00000558568.1,Cytosol,-0.18624855
ENST00000530177.2,Cytosol,-1.213006171
ENST00000342657.7,Cytosol,-0.685748323
ENST00000417032.1,Cytosol,-0.514288438
ENST00000570843.1,Cytosol,-0.867479286
ENST00000608919.1,Cytosol,-0.556063552
ENST00000427644.1,Cytosol,-0.241458023
ENST00000395539.2,Cytosol,-1.20212831
ENST00000607491.1,Cytosol,-0.533259881
ENST00000561460.5,Cytosol,-0.539696243
ENST00000429872.1,Cytosol,-0.808641892
ENST00000620617.1,Cytosol,-1.222193128
ENST00000624310.1,Cytosol,-6.317551274
ENST00000527083.5,Cytosol,-2.426130466
ENST00000607061.1,Cytosol,-2.193989404
ENST00000567234.1,Cytosol,-1.558654876
ENST00000433219.1,Cytosol,-1.089665444
ENST00000622847.1,Cytosol,-0.578707343
ENST00000580897.1,Cytosol,-2.204473694
ENST00000553725.5,Cytosol,-0.413632834
ENST00000318186.6,Cytosol,-1.091272369
ENST00000572876.1,Cytosol,-1.4674476
ENST00000504675.5,Cytosol,-5.193140464
ENST00000431385.5,Cytosol,-0.041983877
ENST00000376593.2,Cytosol,-0.830259583
ENST00000504658.5,Cytosol,-1.541132553
ENST00000609413.5,Cytosol,-1.458878473
ENST00000489343.5,Cytosol,-0.03275611
ENST00000622412.1,Cytosol,-1.0561413
ENST00000568817.1,Cytosol,-2.180659604
ENST00000560097.1,Cytosol,-0.484106
ENST00000590137.1,Cytosol,-0.031918864
ENST00000482372.1,Cytosol,-0.571767339
ENST00000412381.5,Cytosol,-0.27712016
ENST00000435354.1,Cytosol,-0.629825222
ENST00000613771.1,Cytosol,-0.713155412
ENST00000451364.5,Cytosol,-1.904742602
ENST00000433920.5,Cytosol,-1.244959605
ENST00000607978.1,Cytosol,-1.584413102
ENST00000554898.1,Cytosol,-2.51344916
ENST00000527406.1,Cytosol,-2.097637962
ENST00000442040.5,Cytosol,-0.542481391
ENST00000505731.5,Cytosol,-0.95607472
ENST00000506106.1,Cytosol,-0.375090005
ENST00000635159.1,Cytosol,-3.461345754
ENST00000624675.1,Cytosol,-0.16295532
ENST00000448327.1,Cytosol,-0.516128607
ENST00000447972.3,Cytosol,-1.293700567
ENST00000513379.1,Cytosol,-1.901580918
ENST00000426835.5,Cytosol,-6.576361784
ENST00000430184.1,Cytosol,-0.535732104
ENST00000606778.1,Cytosol,-1.448851747
ENST00000548552.2,Cytosol,-2.405168925
ENST00000608375.1,Cytosol,-0.499971246
ENST00000425492.5,Cytosol,-0.762885682
ENST00000641979.1,Cytosol,-0.431418521
ENST00000550906.1,Cytosol,-0.282657711
ENST00000601192.1,Cytosol,-1.019487511
ENST00000439208.1,Cytosol,-0.351136337
ENST00000569557.2,Cytosol,-3.146544267
ENST00000509476.1,Cytosol,-0.877088812
ENST00000561592.1,Cytosol,-0.670463383
ENST00000624132.1,Cytosol,-0.519988572
ENST00000419196.1,Cytosol,-0.617140604
ENST00000451940.6,Cytosol,-2.242909709
ENST00000578500.1,Cytosol,-1.71494101
ENST00000641043.1,Cytosol,-1.12748213
ENST00000454788.2,Cytosol,-0.365497122
ENST00000593065.5,Cytosol,-0.311851642
ENST00000433882.1,Cytosol,-0.33499503
ENST00000635177.1,Cytosol,-0.812123396
ENST00000451530.1,Cytosol,-0.368656238
ENST00000434300.2,Cytosol,-0.121206522
ENST00000520422.5,Cytosol,-1.151729573
ENST00000441071.5,Cytosol,-3.57091562
ENST00000424109.6,Cytosol,-1.453231842
ENST00000570202.1,Cytosol,-0.29637946
ENST00000606674.1,Cytosol,-3.54341464
ENST00000447139.1,Cytosol,-2.24086765
ENST00000509654.5,Cytosol,-1.70622753
ENST00000441363.1,Cytosol,-1.261692071
ENST00000538355.1,Cytosol,-2.446272259
ENST00000558042.1,Cytosol,-1.375446854
ENST00000558061.1,Cytosol,-0.928069721
ENST00000536835.2,Cytosol,-0.501364112
ENST00000562842.1,Cytosol,-1.956283357
ENST00000551108.1,Cytosol,-2.620669883
ENST00000607047.1,Cytosol,-0.254558352
ENST00000626907.2,Cytosol,-0.353972406
ENST00000255183.8,Cytosol,-1.198741192
ENST00000452942.6,Cytosol,-0.195794222
ENST00000412224.6,Cytosol,-0.482860906
ENST00000523658.1,Cytosol,-1.627719295
ENST00000422515.5,Cytosol,-2.656221471
ENST00000453426.1,Cytosol,-0.305241759
ENST00000440079.1,Cytosol,-2.007210622
ENST00000620696.1,Cytosol,-0.94264917
ENST00000414006.1,Cytosol,-1.022056241
ENST00000419777.1,Cytosol,-2.832072905
ENST00000583826.5,Cytosol,-0.556949404
ENST00000530261.1,Cytosol,-1.991551181
ENST00000595595.1,Cytosol,-0.291379495
ENST00000438432.5,Cytosol,-2.894321528
ENST00000433446.1,Cytosol,-0.806966569
ENST00000617466.1,Cytosol,-0.357879435
ENST00000415215.1,Cytosol,-0.328958455
ENST00000417381.5,Cytosol,-0.841134385
ENST00000590346.5,Cytosol,-1.8026737
ENST00000634334.1,Cytosol,-1.25052841
ENST00000413915.1,Cytosol,-0.829766591
ENST00000437014.1,Cytosol,-0.120665844
ENST00000546353.1,Cytosol,-0.030955866
ENST00000453348.1,Cytosol,-0.75709709
ENST00000599676.1,Cytosol,-1.748738996
ENST00000618431.1,Cytosol,-1.117582115
ENST00000501396.5,Cytosol,-1.78968558
ENST00000579126.5,Cytosol,-1.682108601
ENST00000613481.1,Cytosol,-2.498112691
ENST00000531742.1,Cytosol,-0.652090741
ENST00000415504.5,Cytosol,-0.4870885
ENST00000416510.1,Cytosol,-3.278829904
ENST00000446578.1,Cytosol,-1.320940307
ENST00000621909.4,Cytosol,-2.322430393
ENST00000548886.1,Cytosol,-2.325125576
ENST00000425850.1,Cytosol,-0.323498428
ENST00000559270.5,Cytosol,-0.46347759
ENST00000466075.1,Cytosol,-0.710191259
ENST00000457255.1,Cytosol,-0.46517611
ENST00000567594.1,Cytosol,-0.457594735
ENST00000454749.1,Cytosol,-0.757656387
ENST00000437883.1,Cytosol,-2.807164877
ENST00000590523.1,Cytosol,-0.941550854
ENST00000503259.5,Cytosol,-0.032221423
ENST00000561054.1,Cytosol,-2.139699227
ENST00000424569.1,Cytosol,-0.560908035
ENST00000554409.1,Cytosol,-0.584917805
ENST00000539391.1,Cytosol,-0.191132873
ENST00000438575.5,Cytosol,-1.109341756
ENST00000432121.1,Cytosol,-1.286046148
ENST00000629126.2,Cytosol,-1.60590788
ENST00000558687.1,Cytosol,-0.702415726
ENST00000629370.1,Cytosol,-2.700249575
ENST00000428896.1,Cytosol,-0.213954595
ENST00000419640.1,Cytosol,-0.240422817
ENST00000508281.2,Cytosol,-1.789085208
ENST00000552026.1,Cytosol,-1.450099148
ENST00000579383.5,Cytosol,-2.181051801
ENST00000429755.8,Cytosol,-3.416168628
ENST00000510772.1,Cytosol,-0.449331282
ENST00000553045.1,Cytosol,-0.587570889
ENST00000592934.1,Cytosol,-1.182827371
ENST00000558382.2,Cytosol,-0.245126961
ENST00000549278.1,Cytosol,-2.491661516
ENST00000441835.1,Cytosol,-0.602527367
ENST00000419897.1,Cytosol,-0.253922212
ENST00000377186.3,Cytosol,-1.196752777
ENST00000606244.2,Cytosol,-1.395231369
ENST00000508096.1,Cytosol,-2.183405584
ENST00000423716.1,Cytosol,-1.632479722
ENST00000592906.1,Cytosol,-3.293769963
ENST00000627065.1,Cytosol,-2.112853043
ENST00000457958.7,Cytosol,-1.184869611
ENST00000442226.1,Cytosol,-1.759337573
ENST00000430766.1,Cytosol,-1.214151123
ENST00000554859.1,Cytosol,-2.261646752
ENST00000635176.2,Cytosol,-1.540465067
ENST00000317122.2,Cytosol,-0.631535465
ENST00000554441.5,Cytosol,-4.567082719
ENST00000541383.1,Cytosol,-3.393867674
ENST00000621900.1,Cytosol,-0.761989703
ENST00000612598.1,Cytosol,-2.531672923
ENST00000520842.5,Cytosol,-0.295375048
ENST00000506335.1,Cytosol,-0.982167315
ENST00000521147.1,Cytosol,-1.320223655
ENST00000607166.1,Cytosol,-0.24673957
ENST00000534477.5,Cytosol,-1.603947681
ENST00000558607.1,Cytosol,-0.968438532
ENST00000425358.2,Cytosol,-3.147895826
ENST00000589814.5,Cytosol,-3.562913928
ENST00000503006.1,Cytosol,-3.272953139
ENST00000423943.1,Cytosol,-1.289426267
ENST00000531523.1,Cytosol,-1.543289769
ENST00000608290.1,Cytosol,-0.650236523
ENST00000509088.5,Cytosol,-0.715070227
ENST00000423477.2,Cytosol,-0.971343606
ENST00000636531.1,Cytosol,-2.384888085
ENST00000427020.6,Cytosol,-0.35222209
ENST00000453678.5,Cytosol,-0.498507239
ENST00000513067.1,Cytosol,-0.50105382
ENST00000400353.6,Cytosol,-2.142583713
ENST00000604845.1,Cytosol,-0.915519589
ENST00000641523.1,Cytosol,-1.246077745
ENST00000521894.1,Cytosol,-4.560108584
ENST00000575689.4,Cytosol,-2.555325767
ENST00000571512.1,Cytosol,-0.673616925
ENST00000445442.2,Cytosol,-1.466023319
ENST00000456563.1,Cytosol,-1.041758553
ENST00000583405.5,Cytosol,-3.116189491
ENST00000641674.1,Cytosol,-0.253692424
ENST00000576468.1,Cytosol,-0.797913415
ENST00000625139.1,Cytosol,-0.319043072
ENST00000559356.1,Cytosol,-2.330882972
ENST00000546086.1,Cytosol,-1.318047719
ENST00000518894.1,Cytosol,-0.058227764
ENST00000585917.5,Cytosol,-1.894455172
ENST00000614030.1,Cytosol,-0.788023799
ENST00000458154.1,Cytosol,-0.29292353
ENST00000448948.1,Cytosol,-1.75749187
ENST00000514145.5,Cytosol,-0.654100057
ENST00000507936.1,Cytosol,-1.284018928
ENST00000630975.2,Cytosol,-0.152878052
ENST00000582805.1,Cytosol,-0.561472393
ENST00000550468.2,Cytosol,-3.059433753
ENST00000451264.1,Cytosol,-0.007286324
ENST00000533304.1,Cytosol,-2.02958961
ENST00000532697.1,Cytosol,-2.084615521
ENST00000421735.1,Cytosol,-0.938930252
ENST00000532992.5,Cytosol,-3.679725022
ENST00000450500.1,Cytosol,-0.761869506
ENST00000523497.1,Cytosol,-1.041469407
ENST00000447933.5,Cytosol,-0.996294387
ENST00000315707.3,Cytosol,-0.845156055
ENST00000568150.2,Cytosol,-1.691296177
ENST00000496389.5,Cytosol,-0.978655659
ENST00000425916.4,Cytosol,-0.674493536
ENST00000582862.5,Cytosol,-0.900504698
ENST00000606217.1,Cytosol,-1.059558494
ENST00000416349.1,Cytosol,-0.919559467
ENST00000553869.6,Cytosol,-2.951956736
ENST00000609315.1,Cytosol,-0.569624407
ENST00000620835.1,Cytosol,-0.287167673
ENST00000427379.2,Cytosol,-2.400226519
ENST00000589125.5,Cytosol,-3.337710205
ENST00000466942.2,Cytosol,-1.906893102
ENST00000417346.1,Cytosol,-0.277646153
ENST00000453754.5,Cytosol,-4.38120901
ENST00000472053.2,Cytosol,-1.393608701
ENST00000504833.1,Cytosol,-0.373884743
ENST00000503048.1,Cytosol,-3.700575398
ENST00000546198.5,Cytosol,-0.38606363
ENST00000453103.1,Cytosol,-1.317802321
ENST00000458725.5,Cytosol,-1.169163939
ENST00000433656.2,Cytosol,-0.746098818
ENST00000530344.1,Cytosol,-1.058481881
ENST00000515342.4,Cytosol,-2.323705687
ENST00000532124.5,Cytosol,-0.311568465
ENST00000507948.1,Cytosol,-1.31265
ENST00000608962.1,Cytosol,-0.77604765
ENST00000566394.1,Cytosol,-3.360025243
ENST00000575911.1,Cytosol,-0.111537588
ENST00000453787.1,Cytosol,-0.62453978
ENST00000564302.5,Cytosol,-2.652436129
ENST00000424852.1,Cytosol,-0.794740026
ENST00000602813.1,Cytosol,-1.112275148
ENST00000562782.1,Cytosol,-1.519403775
ENST00000435479.1,Cytosol,-0.752126031
ENST00000420776.1,Cytosol,-1.264426281
ENST00000397381.5,Cytosol,-0.840183356
ENST00000548149.1,Cytosol,-5.301182088
ENST00000596206.2,Cytosol,-0.471746494
ENST00000434729.5,Cytosol,-3.010953562
ENST00000514984.1,Cytosol,-1.357142172
ENST00000421378.2,Cytosol,-0.398649491
ENST00000616386.1,Cytosol,-3.023485427
ENST00000458624.1,Cytosol,-1.73587893
ENST00000499322.6,Cytosol,-0.228411282
ENST00000409054.2,Cytosol,-0.655925625
ENST00000514126.5,Cytosol,-0.898123655
ENST00000527978.1,Cytosol,-0.520821239
ENST00000556904.5,Cytosol,-2.807487026
ENST00000538731.2,Cytosol,-0.427433295
ENST00000424477.5,Cytosol,-3.547882168
ENST00000538790.1,Cytosol,-1.060884476
ENST00000552893.1,Cytosol,-2.62404575
ENST00000515205.1,Cytosol,-0.686227121
ENST00000522963.5,Cytosol,-0.236320239
ENST00000434363.1,Cytosol,-0.917952656
ENST00000530897.1,Cytosol,-1.284191296
ENST00000625369.2,Cytosol,-3.354869492
ENST00000607275.5,Cytosol,-3.620807731
ENST00000427042.1,Cytosol,-1.275731167
ENST00000533992.1,Cytosol,-0.362367872
ENST00000433530.5,Cytosol,-2.845866583
ENST00000628484.1,Cytosol,-1.112862219
ENST00000425499.2,Cytosol,-3.004013471
ENST00000503993.1,Cytosol,-0.829613097
ENST00000584975.2,Cytosol,-1.706076537
ENST00000616257.1,Cytosol,-1.724212203
ENST00000454040.5,Cytosol,-2.276634603
ENST00000432193.5,Cytosol,-5.779528335
ENST00000437601.2,Cytosol,-0.042803191
ENST00000419542.3,Cytosol,-1.287280026
ENST00000448359.1,Cytosol,-0.151585923
ENST00000426580.1,Cytosol,-0.964566948
ENST00000534441.5,Cytosol,-2.265778158
ENST00000561547.5,Cytosol,-2.417533374
ENST00000518674.1,Cytosol,-1.187450489
ENST00000537727.1,Cytosol,-2.497382845
ENST00000427540.1,Cytosol,-1.694810505
ENST00000427306.2,Cytosol,-1.470064018
ENST00000579833.1,Cytosol,-0.062854243
ENST00000591815.1,Cytosol,-0.528388693
ENST00000610088.5,Cytosol,-0.794857569
ENST00000422216.1,Cytosol,-0.221754694
ENST00000445429.5,Cytosol,-3.156128294
ENST00000421685.2,Cytosol,-0.365230274
ENST00000560813.2,Cytosol,-3.701262662
ENST00000570096.1,Cytosol,-0.537121394
ENST00000625174.1,Cytosol,-0.252545594
ENST00000528497.1,Cytosol,-2.392373834
ENST00000433167.2,Cytosol,-1.709477057
ENST00000437309.1,Cytosol,-0.840699189
ENST00000637462.1,Cytosol,-0.852221207
ENST00000558025.1,Cytosol,-0.621166118
ENST00000440874.1,Cytosol,-1.509914257
ENST00000630856.1,Cytosol,-1.403906891
ENST00000414161.1,Cytosol,-0.888113139
ENST00000426899.5,Cytosol,-1.269277319
ENST00000617969.1,Cytosol,-0.555109174
ENST00000561140.1,Cytosol,-0.211491821
ENST00000608113.1,Cytosol,-0.569460955
ENST00000590845.1,Cytosol,-5.254503354
ENST00000533459.1,Cytosol,-0.699906899
ENST00000439446.1,Cytosol,-0.449466856
ENST00000566956.1,Cytosol,-0.898079672
ENST00000399083.1,Cytosol,-0.745513873
ENST00000439992.5,Cytosol,-3.813762359
ENST00000503504.1,Cytosol,-0.4554842
ENST00000451176.1,Cytosol,-1.500115563
ENST00000560336.6,Cytosol,-0.553550739
ENST00000540171.2,Cytosol,-1.561739943
ENST00000617004.1,Cytosol,-0.093876448
ENST00000580770.5,Cytosol,-0.877930425
ENST00000505149.1,Cytosol,-0.602221673
ENST00000515704.1,Cytosol,-0.094555402
ENST00000608450.1,Cytosol,-0.410163256
ENST00000413862.5,Cytosol,-1.928778462
ENST00000442440.1,Cytosol,-0.762227932
ENST00000428857.1,Cytosol,-0.247675982
ENST00000561344.5,Cytosol,-0.156120758
ENST00000569782.2,Cytosol,-0.223601102
ENST00000520447.1,Cytosol,-1.191427272
ENST00000461931.1,Cytosol,-0.300640471
ENST00000521775.5,Cytosol,-2.410271298
ENST00000592982.2,Cytosol,-0.946085473
ENST00000553194.1,Cytosol,-1.139491575
ENST00000455170.1,Cytosol,-2.030863654
ENST00000594153.2,Cytosol,-0.821953573
ENST00000503539.5,Cytosol,-0.484180474
ENST00000621997.1,Cytosol,-0.811408546
ENST00000442007.1,Cytosol,-0.161581548
ENST00000419083.5,Cytosol,-0.62163743
ENST00000621255.4,Cytosol,-4.716999946
ENST00000521884.1,Cytosol,-0.171230821
ENST00000531827.1,Cytosol,-0.351761454
ENST00000593917.2,Cytosol,-0.684942951
ENST00000444865.2,Cytosol,-1.192884216
ENST00000603720.1,Cytosol,-2.175147367
ENST00000507692.5,Cytosol,-0.40195632
ENST00000529014.5,Cytosol,-0.419647146
ENST00000565072.1,Cytosol,-1.2540009
ENST00000610199.1,Cytosol,-1.920059021
ENST00000554679.1,Cytosol,-3.084260053
ENST00000576696.2,Cytosol,-1.805274422
ENST00000563690.1,Cytosol,-0.222652005
ENST00000417333.7,Cytosol,-1.118433866
ENST00000609270.1,Cytosol,-0.214832979
ENST00000441085.5,Cytosol,-0.204083266
ENST00000582233.1,Cytosol,-0.010513625
ENST00000450264.1,Cytosol,-3.002774845
ENST00000618971.1,Cytosol,-1.509343716
ENST00000522897.1,Cytosol,-0.701727938
ENST00000429408.5,Cytosol,-3.145166573
ENST00000515227.1,Cytosol,-1.44256296
